2.756570,1.728780,0.0
2.747470,1.728480,0.0
2.738870,1.728210,0.0
2.729070,1.728310,0.0
2.720070,1.728240,0.0
2.711270,1.728030,0.0
2.703070,1.727930,0.0
2.691650,1.729930,0.0
2.691632,1.739930,0.0
2.693132,1.748930,0.0
2.695332,1.759130,0.0
2.695153,1.769330,0.0
2.695280,1.779330,0.0
2.695098,1.789430,0.0
2.694954,1.799430,0.0
2.694281,1.809830,0.0
2.694858,1.818830,0.0
2.694187,1.829930,0.0
2.694057,1.838930,0.0
2.694757,1.847930,0.0
2.696157,1.857930,0.0
2.695773,1.868430,0.0
2.695692,1.878430,0.0
2.697992,1.888430,0.0
2.697141,1.899530,0.0
2.698141,1.908530,0.0
2.697818,1.919330,0.0
2.697629,1.929330,0.0
2.697251,1.939530,0.0
2.697822,1.948530,0.0
2.697202,1.960330,0.0
2.698502,1.968330,0.0
2.697623,1.979530,0.0
2.697666,1.988530,0.0
2.698177,1.998530,0.0
2.699071,2.008530,0.0
2.698787,2.018830,0.0
2.698343,2.029230,0.0
2.698426,2.038230,0.0
2.697742,2.049030,0.0
2.697163,2.059330,0.0
2.697547,2.068330,0.0
2.697060,2.078830,0.0
2.696781,2.088830,0.0
2.696466,2.098830,0.0
2.697323,2.108830,0.0
2.697263,2.118830,0.0
2.698148,2.128830,0.0
2.697716,2.138930,0.0
2.696880,2.149830,0.0
2.697821,2.157830,0.0
2.696721,2.169730,0.0
2.697337,2.177730,0.0
2.696628,2.188430,0.0
2.696335,2.197430,0.0
2.695508,2.207930,0.0
2.695586,2.216930,0.0
2.694709,2.227330,0.0
2.694016,2.237330,0.0
2.693450,2.247330,0.0
2.692599,2.257330,0.0
2.692245,2.267330,0.0
2.701145,2.268330,0.0
2.710945,2.268030,0.0
2.721205,2.267830,0.0
2.729605,2.267490,0.0
2.738305,2.269490,0.0
2.747805,2.268490,0.0
2.756605,2.267860,0.0
2.758105,2.257860,0.0
2.759092,2.247460,0.0
2.760692,2.237460,0.0
2.760923,2.227460,0.0
2.760211,2.218460,0.0
2.760654,2.207760,0.0
2.760520,2.197760,0.0
2.761018,2.187560,0.0
2.762518,2.177360,0.0
2.762695,2.167360,0.0
2.764495,2.157360,0.0
2.764301,2.147360,0.0
2.763593,2.138360,0.0
2.762917,2.128360,0.0
2.763008,2.117760,0.0
2.763239,2.107760,0.0
2.763404,2.097760,0.0
2.762908,2.088760,0.0
2.762533,2.078760,0.0
2.762619,2.068460,0.0
2.762679,2.058360,0.0
2.762809,2.048360,0.0
2.762378,2.039360,0.0
2.762511,2.028160,0.0
2.762180,2.019160,0.0
2.761985,2.008260,0.0
2.761813,1.998260,0.0
2.761246,1.988260,0.0
2.761331,1.977760,0.0
2.761530,1.967760,0.0
2.761482,1.957760,0.0
2.760908,1.948760,0.0
2.760375,1.939760,0.0
2.760344,1.928760,0.0
2.759954,1.919760,0.0
2.759178,1.909760,0.0
2.758821,1.899160,0.0
2.758148,1.889160,0.0
2.757383,1.880160,0.0
2.757537,1.869060,0.0
2.757245,1.859060,0.0
2.757157,1.848960,0.0
2.758457,1.838660,0.0
2.758288,1.828660,0.0
2.757982,1.819660,0.0
2.757679,1.809460,0.0
2.757138,1.800460,0.0
2.756863,1.790460,0.0
2.756906,1.778860,0.0
2.757811,1.768860,0.0
2.758193,1.758760,0.0
2.758780,1.748760,0.0
2.758458,1.738560,0.0
2.756570,1.728780,0.0
2.563502,1.728220,0.0
2.553902,1.728680,0.0
2.546502,1.728260,0.0
2.535062,1.728900,0.0
2.526362,1.728720,0.0
2.517662,1.728500,0.0
2.507362,1.729150,0.0
2.498462,1.728470,0.0
2.498403,1.738470,0.0
2.498801,1.748470,0.0
2.499733,1.758470,0.0
2.502433,1.768470,0.0
2.502080,1.778870,0.0
2.501506,1.788970,0.0
2.501398,1.799070,0.0
2.501478,1.808070,0.0
2.502340,1.818070,0.0
2.502235,1.828270,0.0
2.501637,1.839470,0.0
2.501472,1.848470,0.0
2.500991,1.859270,0.0
2.501003,1.868270,0.0
2.500874,1.878270,0.0
2.500223,1.888770,0.0
2.503023,1.897770,0.0
2.502780,1.907970,0.0
2.502779,1.917970,0.0
2.503879,1.927970,0.0
2.503050,1.939770,0.0
2.503135,1.947770,0.0
2.503430,1.957770,0.0
2.503048,1.968170,0.0
2.503581,1.977170,0.0
2.503240,1.987970,0.0
2.505140,1.996970,0.0
2.504676,2.007670,0.0
2.505347,2.016670,0.0
2.505729,2.026770,0.0
2.505398,2.037370,0.0
2.504896,2.047370,0.0
2.506696,2.056370,0.0
2.506051,2.067370,0.0
2.504951,2.077570,0.0
2.505519,2.086570,0.0
2.504755,2.097670,0.0
2.506055,2.106670,0.0
2.505278,2.117570,0.0
2.505665,2.126570,0.0
2.505169,2.136970,0.0
2.504605,2.147670,0.0
2.503812,2.156670,0.0
2.503198,2.166670,0.0
2.503732,2.175670,0.0
2.503562,2.186070,0.0
2.503008,2.196070,0.0
2.503021,2.206070,0.0
2.502218,2.216170,0.0
2.501676,2.226170,0.0
2.502268,2.236170,0.0
2.502579,2.246270,0.0
2.500279,2.256770,0.0
2.498579,2.265770,0.0
2.508939,2.265520,0.0
2.517039,2.265580,0.0
2.526339,2.265580,0.0
2.535039,2.266230,0.0
2.544639,2.266420,0.0
2.554239,2.266080,0.0
2.563139,2.266220,0.0
2.563115,2.256220,0.0
2.564215,2.245820,0.0
2.563502,2.237820,0.0
2.563979,2.226320,0.0
2.564321,2.216320,0.0
2.564083,2.207320,0.0
2.565783,2.196920,0.0
2.565158,2.188920,0.0
2.566068,2.177420,0.0
2.566150,2.167420,0.0
2.566030,2.157420,0.0
2.565705,2.147420,0.0
2.565227,2.138420,0.0
2.565877,2.127520,0.0
2.565959,2.117520,0.0
2.566397,2.107420,0.0
2.566162,2.097420,0.0
2.567262,2.086920,0.0
2.566641,2.077920,0.0
2.566779,2.067020,0.0
2.566831,2.057020,0.0
2.566848,2.047020,0.0
2.567801,2.036820,0.0
2.567549,2.028820,0.0
2.567361,2.017320,0.0
2.566572,2.008320,0.0
2.566350,1.997720,0.0
2.566630,1.987620,0.0
2.567830,1.977320,0.0
2.569130,1.967320,0.0
2.569364,1.957220,0.0
2.568625,1.948220,0.0
2.568612,1.937620,0.0
2.568357,1.927620,0.0
2.568044,1.917520,0.0
2.568642,1.907120,0.0
2.567983,1.899120,0.0
2.567726,1.887920,0.0
2.570226,1.877920,0.0
2.569702,1.867820,0.0
2.569651,1.857720,0.0
2.568790,1.848720,0.0
2.569242,1.838020,0.0
2.568501,1.829020,0.0
2.568336,1.818320,0.0
2.568390,1.808320,0.0
2.567683,1.800320,0.0
2.566735,1.789320,0.0
2.567093,1.778920,0.0
2.567672,1.768920,0.0
2.566372,1.759920,0.0
2.565072,1.749920,0.0
2.564624,1.739420,0.0
2.563502,1.728220,0.0
2.399315,1.914340,0.0
2.389815,1.914070,0.0
2.379505,1.916070,0.0
2.370305,1.915990,0.0
2.362805,1.915780,0.0
2.351875,1.915360,0.0
2.340405,1.915850,0.0
2.331905,1.915730,0.0
2.320755,1.916460,0.0
2.313255,1.915880,0.0
2.301685,1.915890,0.0
2.291985,1.916890,0.0
2.284285,1.916430,0.0
2.272435,1.916260,0.0
2.262535,1.916160,0.0
2.253835,1.915730,0.0
2.242615,1.916730,0.0
2.235515,1.916360,0.0
2.223545,1.916080,0.0
2.213645,1.917080,0.0
2.203845,1.919080,0.0
2.194145,1.918530,0.0
2.183755,1.919530,0.0
2.173605,1.919600,0.0
2.164305,1.920450,0.0
2.155105,1.918450,0.0
2.144345,1.918070,0.0
2.135545,1.916070,0.0
2.125445,1.915070,0.0
2.115945,1.914070,0.0
2.116004,1.912948,0.0
2.116034,1.911804,0.0
2.116042,1.910660,0.0
2.116037,1.909445,0.0
2.116025,1.908230,0.0
2.116013,1.906898,0.0
2.116009,1.905566,0.0
2.116022,1.904070,0.0
2.116151,1.901763,0.0
2.116332,1.899070,0.0
2.116536,1.896379,0.0
2.116731,1.894070,0.0
2.116875,1.892952,0.0
2.116986,1.891976,0.0
2.117081,1.890999,0.0
2.117157,1.890070,0.0
2.117218,1.889140,0.0
2.117270,1.888164,0.0
2.117313,1.887187,0.0
2.117355,1.886070,0.0
2.117623,1.884942,0.0
2.117961,1.883661,0.0
2.118308,1.882382,0.0
2.118663,1.881045,0.0
2.118990,1.879702,0.0
2.119261,1.878392,0.0
2.119372,1.877736,0.0
2.119459,1.877104,0.0
2.119522,1.876470,0.0
2.119555,1.875870,0.0
2.119707,1.875313,0.0
2.119903,1.874747,0.0
2.120132,1.874193,0.0
2.120394,1.873636,0.0
2.120985,1.872546,0.0
2.121629,1.871495,0.0
2.122302,1.870460,0.0
2.122901,1.869542,0.0
2.123192,1.869081,0.0
2.123440,1.868665,0.0
2.123675,1.868240,0.0
2.123855,1.867870,0.0
2.124068,1.866752,0.0
2.124240,1.865776,0.0
2.124397,1.864799,0.0
2.124530,1.863870,0.0
2.124647,1.862939,0.0
2.124757,1.861964,0.0
2.124854,1.860986,0.0
2.124955,1.859870,0.0
2.125089,1.858759,0.0
2.125280,1.857776,0.0
2.125535,1.856807,0.0
2.125836,1.855870,0.0
2.126172,1.854944,0.0
2.126551,1.853964,0.0
2.126934,1.852984,0.0
2.127355,1.851870,0.0
2.127795,1.850763,0.0
2.128236,1.849776,0.0
2.128703,1.848801,0.0
2.129155,1.847870,0.0
2.129591,1.846932,0.0
2.129999,1.845964,0.0
2.130350,1.844975,0.0
2.130655,1.843870,0.0
2.130887,1.843497,0.0
2.131191,1.843032,0.0
2.131501,1.842572,0.0
2.131866,1.842042,0.0
2.132606,1.840973,0.0
2.133443,1.839745,0.0
2.134253,1.838501,0.0
2.135000,1.837261,0.0
2.135347,1.836633,0.0
2.135652,1.836036,0.0
2.135932,1.835428,0.0
2.136155,1.834870,0.0
2.136775,1.834111,0.0
2.137343,1.833354,0.0
2.137874,1.832572,0.0
2.138380,1.831745,0.0
2.138845,1.830894,0.0
2.139305,1.829948,0.0
2.139724,1.828982,0.0
2.140155,1.827870,0.0
2.141036,1.827090,0.0
2.141927,1.826214,0.0
2.142782,1.825302,0.0
2.143605,1.824370,0.0
2.144406,1.823418,0.0
2.145133,1.822526,0.0
2.145852,1.821627,0.0
2.146455,1.820870,0.0
2.147175,1.820099,0.0
2.147772,1.819370,0.0
2.148328,1.818608,0.0
2.148817,1.817870,0.0
2.149284,1.817117,0.0
2.149732,1.816370,0.0
2.150181,1.815624,0.0
2.150655,1.814870,0.0
2.151362,1.814095,0.0
2.151927,1.813370,0.0
2.152455,1.812615,0.0
2.152955,1.811870,0.0
2.153467,1.811134,0.0
2.154058,1.810370,0.0
2.154704,1.809655,0.0
2.155555,1.808870,0.0
2.156466,1.808127,0.0
2.157427,1.807370,0.0
2.158393,1.806619,0.0
2.159355,1.805870,0.0
2.160310,1.805111,0.0
2.161208,1.804370,0.0
2.162084,1.803603,0.0
2.162855,1.802870,0.0
2.163965,1.802104,0.0
2.164961,1.801386,0.0
2.165952,1.800660,0.0
2.166880,1.799995,0.0
2.167826,1.799358,0.0
2.168761,1.798792,0.0
2.169731,1.798292,0.0
2.170755,1.797870,0.0
2.171866,1.797187,0.0
2.172891,1.796683,0.0
2.173422,1.796458,0.0
2.173949,1.796253,0.0
2.174480,1.796059,0.0
2.175018,1.795870,0.0
2.176086,1.795495,0.0
2.177238,1.795058,0.0
2.178363,1.794559,0.0
2.179655,1.793870,0.0
2.180834,1.793156,0.0
2.181996,1.792526,0.0
2.183178,1.791935,0.0
2.184355,1.791370,0.0
2.185532,1.790805,0.0
2.186714,1.790214,0.0
2.187876,1.789584,0.0
2.189055,1.788870,0.0
2.190204,1.788187,0.0
2.191261,1.787683,0.0
2.191808,1.787457,0.0
2.192346,1.787253,0.0
2.192888,1.787058,0.0
2.193430,1.786870,0.0
2.193973,1.786682,0.0
2.194524,1.786487,0.0
2.195072,1.786283,0.0
2.195636,1.786058,0.0
2.196734,1.785555,0.0
2.197955,1.784870,0.0
2.200216,1.784114,0.0
2.202405,1.783370,0.0
2.204587,1.782602,0.0
2.206555,1.781870,0.0
2.207731,1.781579,0.0
2.208885,1.781395,0.0
2.210050,1.781281,0.0
2.211168,1.781216,0.0
2.212286,1.781169,0.0
2.213319,1.781115,0.0
2.213833,1.781075,0.0
2.214319,1.781024,0.0
2.214803,1.780956,0.0
2.215255,1.780870,0.0
2.215818,1.780800,0.0
2.216475,1.780695,0.0
2.217128,1.780574,0.0
2.217850,1.780427,0.0
2.219301,1.780108,0.0
2.220863,1.779754,0.0
2.222427,1.779415,0.0
2.223887,1.779139,0.0
2.224614,1.779026,0.0
2.225276,1.778943,0.0
2.225940,1.778888,0.0
2.226515,1.778870,0.0
2.227539,1.778729,0.0
2.228738,1.778590,0.0
2.229938,1.778467,0.0
2.231178,1.778348,0.0
2.232417,1.778230,0.0
2.233560,1.778116,0.0
2.234704,1.777990,0.0
2.235615,1.777870,0.0
2.236773,1.777770,0.0
2.237742,1.777797,0.0
2.238228,1.777845,0.0
2.238686,1.777908,0.0
2.239142,1.777983,0.0
2.239578,1.778062,0.0
2.240013,1.778144,0.0
2.240436,1.778220,0.0
2.240861,1.778287,0.0
2.241282,1.778340,0.0
2.241705,1.778372,0.0
2.242135,1.778380,0.0
2.242564,1.778358,0.0
2.243015,1.778300,0.0
2.243575,1.778215,0.0
2.244138,1.778105,0.0
2.244697,1.777975,0.0
2.245267,1.777827,0.0
2.246398,1.777506,0.0
2.247603,1.777157,0.0
2.248814,1.776839,0.0
2.250145,1.776559,0.0
2.251488,1.776375,0.0
2.253015,1.776300,0.0
2.254121,1.776298,0.0
2.255520,1.776262,0.0
2.256916,1.776210,0.0
2.258353,1.776152,0.0
2.259791,1.776100,0.0
2.261017,1.776069,0.0
2.261623,1.776064,0.0
2.262130,1.776068,0.0
2.262637,1.776084,0.0
2.263015,1.776110,0.0
2.265183,1.776145,0.0
2.267240,1.776221,0.0
2.268271,1.776263,0.0
2.269287,1.776300,0.0
2.270303,1.776327,0.0
2.271315,1.776340,0.0
2.271788,1.776454,0.0
2.272309,1.776549,0.0
2.272834,1.776619,0.0
2.273396,1.776672,0.0
2.274531,1.776733,0.0
2.275740,1.776754,0.0
2.276949,1.776757,0.0
2.278121,1.776766,0.0
2.278704,1.776780,0.0
2.279256,1.776803,0.0
2.279807,1.776839,0.0
2.280315,1.776890,0.0
2.280874,1.776951,0.0
2.281375,1.777039,0.0
2.281870,1.777159,0.0
2.282326,1.777295,0.0
2.282775,1.777453,0.0
2.283200,1.777619,0.0
2.283620,1.777796,0.0
2.284028,1.777973,0.0
2.284435,1.778148,0.0
2.284841,1.778315,0.0
2.285252,1.778470,0.0
2.285673,1.778608,0.0
2.286100,1.778723,0.0
2.286553,1.778813,0.0
2.287012,1.778869,0.0
2.287515,1.778890,0.0
2.288568,1.779245,0.0
2.289668,1.779603,0.0
2.290775,1.779939,0.0
2.291915,1.780246,0.0
2.293065,1.780507,0.0
2.294237,1.780711,0.0
2.295417,1.780843,0.0
2.296615,1.780890,0.0
2.297698,1.781168,0.0
2.298810,1.781489,0.0
2.299920,1.781820,0.0
2.301053,1.782145,0.0
2.302193,1.782436,0.0
2.303351,1.782673,0.0
2.304520,1.782831,0.0
2.305715,1.782890,0.0
2.306696,1.783259,0.0
2.307732,1.783624,0.0
2.308778,1.783961,0.0
2.309853,1.784265,0.0
2.310938,1.784521,0.0
2.312029,1.784718,0.0
2.313129,1.784845,0.0
2.314215,1.784890,0.0
2.316375,1.785622,0.0
2.318540,1.786375,0.0
2.320707,1.787123,0.0
2.323015,1.787890,0.0
2.324036,1.788256,0.0
2.325168,1.788640,0.0
2.326304,1.789011,0.0
2.327490,1.789390,0.0
2.328676,1.789766,0.0
2.329849,1.790140,0.0
2.331020,1.790521,0.0
2.332115,1.790890,0.0
2.333530,1.791652,0.0
2.334848,1.792390,0.0
2.336156,1.793147,0.0
2.337406,1.793890,0.0
2.338651,1.794642,0.0
2.339876,1.795390,0.0
2.341101,1.796138,0.0
2.342345,1.796890,0.0
2.343841,1.797303,0.0
2.345379,1.797796,0.0
2.346903,1.798333,0.0
2.348395,1.798890,0.0
2.349882,1.799459,0.0
2.351261,1.799984,0.0
2.352646,1.800490,0.0
2.353845,1.800890,0.0
2.354882,1.801304,0.0
2.355923,1.801796,0.0
2.356944,1.802332,0.0
2.357945,1.802890,0.0
2.358942,1.803456,0.0
2.359892,1.803984,0.0
2.360855,1.804484,0.0
2.361745,1.804890,0.0
2.362999,1.805318,0.0
2.364133,1.805812,0.0
2.365225,1.806392,0.0
2.366220,1.807015,0.0
2.367174,1.807701,0.0
2.368045,1.808406,0.0
2.368882,1.809152,0.0
2.369645,1.809890,0.0
2.370541,1.810646,0.0
2.371398,1.811374,0.0
2.372261,1.812096,0.0
2.373095,1.812765,0.0
2.373951,1.813404,0.0
2.374792,1.813968,0.0
2.375666,1.814474,0.0
2.376545,1.814890,0.0
2.377454,1.815280,0.0
2.378609,1.815796,0.0
2.379758,1.816322,0.0
2.380983,1.816890,0.0
2.382207,1.817460,0.0
2.383337,1.817984,0.0
2.384473,1.818503,0.0
2.385345,1.818890,0.0
2.386795,1.820890,0.0
2.388245,1.822890,0.0
2.388696,1.822913,0.0
2.389178,1.822896,0.0
2.389658,1.822849,0.0
2.390158,1.822776,0.0
2.390655,1.822688,0.0
2.391156,1.822590,0.0
2.391657,1.822491,0.0
2.392145,1.822400,0.0
2.392764,1.813400,0.0
2.392393,1.805400,0.0
2.392209,1.796400,0.0
2.391722,1.787400,0.0
2.391731,1.778400,0.0
2.391375,1.770400,0.0
2.391525,1.761400,0.0
2.391825,1.753400,0.0
2.390828,1.752985,0.0
2.389833,1.752494,0.0
2.388858,1.751960,0.0
2.387888,1.751400,0.0
2.386918,1.750838,0.0
2.385961,1.750306,0.0
2.384985,1.749813,0.0
2.384025,1.749400,0.0
2.382937,1.749138,0.0
2.381875,1.748912,0.0
2.380809,1.748702,0.0
2.379725,1.748494,0.0
2.378643,1.748278,0.0
2.377500,1.748029,0.0
2.376365,1.747750,0.0
2.375125,1.747400,0.0
2.374250,1.747040,0.0
2.373205,1.746650,0.0
2.372152,1.746282,0.0
2.371013,1.745900,0.0
2.369871,1.745525,0.0
2.368727,1.745150,0.0
2.367584,1.744768,0.0
2.366525,1.744400,0.0
2.365447,1.744120,0.0
